event_id,book,fetched_at,last_update,commence_time,home_team_name,away_team_name,market,period,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price
1e32f2f119382615c6e2d95b638a92d9,FanDuel,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:25:41+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,h2h,full_game,-122.0,102.0,,,,,,,
1e32f2f119382615c6e2d95b638a92d9,FanDuel,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:25:41+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,spreads,full_game,,,-1.5,-105.0,1.5,-115.0,,,
1e32f2f119382615c6e2d95b638a92d9,FanDuel,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:25:41+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,totals,full_game,,,,,,,135.5,-114.0,-106.0
1e32f2f119382615c6e2d95b638a92d9,Fanatics,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:24:54+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,h2h,full_game,-125.0,105.0,,,,,,,
1e32f2f119382615c6e2d95b638a92d9,Fanatics,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:24:54+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,spreads,full_game,,,-1.5,-110.0,1.5,-110.0,,,
1e32f2f119382615c6e2d95b638a92d9,Fanatics,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:24:54+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,totals,full_game,,,,,,,136.0,-110.0,-110.0
1e32f2f119382615c6e2d95b638a92d9,LowVig.ag,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:24:54+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,spreads,full_game,,,-1.5,-101.0,1.5,-111.0,,,
1e32f2f119382615c6e2d95b638a92d9,LowVig.ag,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:24:54+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,totals,full_game,,,,,,,136.0,-113.0,-103.0
1e32f2f119382615c6e2d95b638a92d9,BetOnline.ag,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:22:34+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,spreads,full_game,,,-1.5,-105.0,1.5,-115.0,,,
1e32f2f119382615c6e2d95b638a92d9,BetOnline.ag,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:22:34+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,totals,full_game,,,,,,,136.0,-115.0,-105.0
1e32f2f119382615c6e2d95b638a92d9,DraftKings,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:24:53+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,h2h,full_game,-112.0,-108.0,,,,,,,
1e32f2f119382615c6e2d95b638a92d9,DraftKings,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:24:53+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,spreads,full_game,,,-1.5,100.0,1.5,-120.0,,,
1e32f2f119382615c6e2d95b638a92d9,DraftKings,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:24:53+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,totals,full_game,,,,,,,136.5,-105.0,-115.0
1e32f2f119382615c6e2d95b638a92d9,BetMGM,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:24:54+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,h2h,full_game,-110.0,-110.0,,,,,,,
1e32f2f119382615c6e2d95b638a92d9,BetMGM,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:24:54+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,spreads,full_game,,,-1.5,100.0,1.5,-120.0,,,
1e32f2f119382615c6e2d95b638a92d9,BetMGM,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:24:54+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,totals,full_game,,,,,,,136.5,-105.0,-115.0
1e32f2f119382615c6e2d95b638a92d9,Caesars,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:25:15+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,h2h,full_game,-115.0,-105.0,,,,,,,
1e32f2f119382615c6e2d95b638a92d9,Caesars,2026-01-26 15:25:54.520424+00:00,2026-01-26 15:25:15+00:00,2026-01-26 23:00:00+00:00,South Carolina St Bulldogs,Delaware St Hornets,spreads,full_game,,,-1.5,-110.0,1.5,-110.0,,,
